X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.4402542,43.6978493,172702,GO-2018236961,2018-02-07T02:00:00.000Z,2018-02-07T02:45:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,2,2018,February,7,38,Wednesday ,2,Auto Theft,D13,108,Briar Hill-Belgravia (108),43.6978493,-79.4402542,159919
-79.2543335,43.699131,172703,GO-2018237475,2018-02-06T12:00:00.000Z,2018-02-07T07:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,7,2018,February,6,37,Tuesday   ,12,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.699131,-79.2543335,159920
-79.3945694,43.6891327,172704,GO-2018239305,2018-01-31T12:00:00.000Z,2018-02-07T14:40:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,14,2018,January,31,31,Wednesday ,12,Auto Theft,D53,98,Rosedale-Moore Park (98),43.6891327,-79.3945694,159921
-79.252052300000017,43.7358513,172705,GO-2018242241,2018-02-07T20:19:00.000Z,2018-02-07T20:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,20,2018,February,7,38,Wednesday ,20,Auto Theft,D41,138,Eglinton East (138),43.7358513,-79.2520523,159922
-79.4669266,43.768856,172706,GO-20173268400,2017-12-26T15:30:00.000Z,2017-12-26T17:01:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,December,26,360,Tuesday   ,17,2017,December,26,360,Tuesday   ,15,Auto Theft,D32,34,Bathurst Manor (34),43.768856,-79.4669266,159923
-79.4332123,43.6485901,172707,GO-2018227387,2018-01-19T20:00:00.000Z,2018-02-05T16:06:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,5,36,Monday    ,16,2018,January,19,19,Friday    ,20,Auto Theft,D11,84,Little Portugal (84),43.6485901,-79.4332123,159924
-79.3757706,43.6531715,172708,GO-2018242033,2018-02-07T19:37:00.000Z,2018-02-07T19:46:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,19,2018,February,7,38,Wednesday ,19,Auto Theft,D51,75,Church-Yonge Corridor (75),43.6531715,-79.3757706,159925
-79.3396683,43.7966499,172709,GO-2018887687,2018-05-16T18:00:00.000Z,2018-05-17T08:22:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,17,137,Thursday  ,8,2018,May,16,136,Wednesday ,18,Auto Theft,D33,46,Pleasant View (46),43.7966499,-79.3396683,159926
-79.4828796,43.6883698,172710,GO-2018847915,2018-05-10T17:00:00.000Z,2018-05-11T06:11:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,11,131,Friday    ,6,2018,May,10,130,Thursday  ,17,Auto Theft,D12,112,Beechborough-Greenbrook (112),43.6883698,-79.4828796,159927
-79.426422100000011,43.7118797,172711,GO-2018328174,2018-02-20T22:00:00.000Z,2018-02-21T08:54:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,21,52,Wednesday ,8,2018,February,20,51,Tuesday   ,22,Auto Theft,D53,39,Bedford Park-Nortown (39),43.7118797,-79.4264221,159928
-79.6152039,43.7319832,172712,GO-2018904623,2018-05-19T14:22:00.000Z,2018-05-19T17:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,19,139,Saturday  ,17,2018,May,19,139,Saturday  ,14,Auto Theft,D23,1,West Humber-Clairville (1),43.7319832,-79.6152039,159929
-79.2929153,43.8218231,172713,GO-2018902222,2018-05-19T02:00:00.000Z,2018-05-19T09:55:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,19,139,Saturday  ,9,2018,May,19,139,Saturday  ,2,Auto Theft,D42,130,Milliken (130),43.8218231,-79.2929153,159930
-79.4523773,43.6484566,172714,GO-2018908234,2018-05-19T18:00:00.000Z,2018-05-20T10:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,20,140,Sunday    ,10,2018,May,19,139,Saturday  ,18,Auto Theft,D11,87,High Park-Swansea (87),43.6484566,-79.4523773,159931
-79.4438248,43.639183,172715,GO-2018895257,2018-05-17T20:00:00.000Z,2018-05-18T09:42:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,18,138,Friday    ,9,2018,May,17,137,Thursday  ,20,Auto Theft,D11,86,Roncesvalles (86),43.639183,-79.4438248,159932
-79.3193359,43.7969971,172716,GO-2018922454,2018-05-22T15:15:00.000Z,2018-05-22T16:01:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,22,142,Tuesday   ,16,2018,May,22,142,Tuesday   ,15,Auto Theft,D42,117,L'Amoreaux (117),43.7969971,-79.3193359,159933
-79.4952545,43.6723366,172717,GO-2018926482,2018-05-22T22:00:00.000Z,2018-05-23T08:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,23,143,Wednesday ,8,2018,May,22,142,Tuesday   ,22,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6723366,-79.4952545,159934
-79.4504242,43.7819443,172718,GO-2018517812,2018-03-21T18:00:00.000Z,2018-03-22T08:44:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,March,22,81,Thursday  ,8,2018,March,21,80,Wednesday ,18,Auto Theft,D32,35,Westminster-Branson (35),43.7819443,-79.4504242,159935
-79.4291916,43.7373543,172719,GO-2018683950,2018-04-16T22:30:00.000Z,2018-04-17T07:58:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,17,107,Tuesday   ,7,2018,April,16,106,Monday    ,22,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7373543,-79.4291916,159936
-79.4378357,43.7029381,172720,GO-2018933022,2018-05-23T22:00:00.000Z,2018-05-24T07:26:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,24,144,Thursday  ,7,2018,May,23,143,Wednesday ,22,Auto Theft,D13,102,Forest Hill North (102),43.7029381,-79.4378357,159937
-79.5712738,43.7429008,172721,GO-2018939788,2018-05-24T22:30:00.000Z,2018-05-25T06:18:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,25,145,Friday    ,6,2018,May,24,144,Thursday  ,22,Auto Theft,D23,3,Thistletown-Beaumond Heights (3),43.7429008,-79.5712738,159938
-79.2047806,43.7639694,171960,GO-20142041397,2014-05-08T18:30:00.000Z,2014-05-08T21:51:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,8,128,Thursday  ,21,2014,May,8,128,Thursday  ,18,Auto Theft,D43,137,Woburn (137),43.7639694,-79.2047806,159939
-79.481384299999988,43.6597595,171961,GO-20142042048,2014-05-08T23:00:00.000Z,2014-05-09T00:32:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,9,129,Friday    ,0,2014,May,8,128,Thursday  ,23,Auto Theft,D11,89,Runnymede-Bloor West Village (89),43.6597595,-79.4813843,159940
-79.2914352,43.8064194,171962,GO-2015557723,2015-04-02T17:30:00.000Z,2015-04-04T11:23:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,April,4,94,Saturday  ,11,2015,April,2,92,Thursday  ,17,Auto Theft,D42,130,Milliken (130),43.8064194,-79.2914352,159941
-79.343627899999987,43.7074776,171963,GO-2016548710,2016-03-31T18:00:00.000Z,2016-03-31T22:17:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,March,31,91,Thursday  ,22,2016,March,31,91,Thursday  ,18,Auto Theft,D53,55,Thorncliffe Park (55),43.7074776,-79.3436279,159942
-79.5479355,43.6810417,171964,GO-2016571627,2016-04-04T07:30:00.000Z,2016-04-05T01:25:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,5,96,Tuesday   ,1,2016,April,4,95,Monday    ,7,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6810417,-79.5479355,159943
-79.418952899999979,43.6944466,171965,GO-2016575035,2016-04-04T23:00:00.000Z,2016-04-05T06:59:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,5,96,Tuesday   ,6,2016,April,4,95,Monday    ,23,Auto Theft,D13,101,Forest Hill South (101),43.6944466,-79.4189529,159944
-79.418952899999979,43.6944466,171966,GO-2016575035,2016-04-04T23:00:00.000Z,2016-04-05T06:59:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,5,96,Tuesday   ,6,2016,April,4,95,Monday    ,23,Auto Theft,D13,101,Forest Hill South (101),43.6944466,-79.4189529,159945
-79.4268646,43.7800674,171967,GO-2016560399,2016-04-02T02:30:00.000Z,2016-04-02T18:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,2,93,Saturday  ,18,2016,April,2,93,Saturday  ,2,Auto Theft,D32,36,Newtonbrook West (36),43.7800674,-79.4268646,159946
-79.3215637,43.6855621,171968,GO-2016585123,2016-04-06T17:00:00.000Z,2016-04-06T20:03:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2016,April,6,97,Wednesday ,20,2016,April,6,97,Wednesday ,17,Auto Theft,D54,66,Danforth (66),43.6855621,-79.3215637,159947
-79.4009857,43.6515465,171969,GO-2016572233,2016-04-04T12:30:00.000Z,2016-04-04T17:21:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,4,95,Monday    ,17,2016,April,4,95,Monday    ,12,Auto Theft,D14,78,Kensington-Chinatown (78),43.6515465,-79.4009857,159948
-79.491584800000012,43.6388474,171970,GO-2016312454,2016-02-20T12:00:00.000Z,2016-02-22T00:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,February,22,53,Monday    ,0,2016,February,20,51,Saturday  ,12,Auto Theft,D22,16,Stonegate-Queensway (16),43.6388474,-79.4915848,159949
-79.5569077,43.6101265,171971,GO-2016580028,2016-04-05T13:05:00.000Z,2016-04-05T21:44:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,5,96,Tuesday   ,21,2016,April,5,96,Tuesday   ,13,Auto Theft,D22,14,Islington-City Centre West (14),43.6101265,-79.5569077,159950
-79.5955658,43.6867599,171972,GO-2016604914,2016-04-02T06:00:00.000Z,2016-04-09T18:22:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,9,100,Saturday  ,18,2016,April,2,93,Saturday  ,6,Auto Theft,D23,1,West Humber-Clairville (1),43.6867599,-79.5955658,159951
-79.5569077,43.6101265,171973,GO-2016617369,2016-04-11T19:48:00.000Z,2016-04-11T19:48:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,11,102,Monday    ,19,2016,April,11,102,Monday    ,19,Auto Theft,D22,14,Islington-City Centre West (14),43.6101265,-79.5569077,159952
-79.6044464,43.7517548,171974,GO-2016619634,2016-04-12T06:45:00.000Z,2016-04-12T07:30:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2016,April,12,103,Tuesday   ,7,2016,April,12,103,Tuesday   ,6,Auto Theft,D23,1,West Humber-Clairville (1),43.7517548,-79.6044464,159953
-79.5852356,43.7147636,171975,GO-2016562963,2016-04-02T23:00:00.000Z,2016-04-03T04:01:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,April,3,94,Sunday    ,4,2016,April,2,93,Saturday  ,23,Auto Theft,D23,1,West Humber-Clairville (1),43.7147636,-79.5852356,159954
-79.5979004,43.73471450000001,171976,GO-20143077694,2014-10-09T23:00:00.000Z,2014-10-10T08:58:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,October,10,283,Friday    ,8,2014,October,9,282,Thursday  ,23,Auto Theft,D23,1,West Humber-Clairville (1),43.7347145,-79.5979004,159955
-79.2924957,43.8091698,171977,GO-2016628352,2015-12-01T08:00:00.000Z,2016-04-13T13:18:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,April,13,104,Wednesday ,13,2015,December,1,335,Tuesday   ,8,Auto Theft,D42,130,Milliken (130),43.8091698,-79.2924957,159956
-79.4936829,43.765274,171978,GO-2016624910,2016-04-12T21:30:00.000Z,2016-04-12T23:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,12,103,Tuesday   ,23,2016,April,12,103,Tuesday   ,21,Auto Theft,D31,27,York University Heights (27),43.765274,-79.4936829,159957
-79.3961639,43.653347,171979,GO-2016635120,2016-04-14T05:00:00.000Z,2016-04-14T13:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,14,105,Thursday  ,13,2016,April,14,105,Thursday  ,5,Auto Theft,D52,78,Kensington-Chinatown (78),43.653347,-79.3961639,159958
-79.404007,43.6471901,171980,GO-2016652864,2016-04-17T01:00:00.000Z,2016-04-17T05:48:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,17,108,Sunday    ,5,2016,April,17,108,Sunday    ,1,Auto Theft,D14,78,Kensington-Chinatown (78),43.6471901,-79.404007,159959
-79.4170761,43.6551743,171981,GO-2016657043,2016-04-17T21:30:00.000Z,2016-04-17T22:04:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,17,108,Sunday    ,22,2016,April,17,108,Sunday    ,21,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6551743,-79.4170761,159960
-79.4678574,43.6819611,171982,GO-2016648671,2016-04-12T08:00:00.000Z,2016-04-16T15:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,16,107,Saturday  ,15,2016,April,12,103,Tuesday   ,8,Auto Theft,D12,110,Keelesdale-Eglinton West (110),43.6819611,-79.4678574,159961
-79.4678574,43.6819611,171983,GO-2016648671,2016-04-12T08:00:00.000Z,2016-04-16T15:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,16,107,Saturday  ,15,2016,April,12,103,Tuesday   ,8,Auto Theft,D12,110,Keelesdale-Eglinton West (110),43.6819611,-79.4678574,159962
-79.395874,43.7820015,171984,GO-201680634,2016-01-13T19:00:00.000Z,2016-01-14T11:56:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,January,14,14,Thursday  ,11,2016,January,13,13,Wednesday ,19,Auto Theft,D32,51,Willowdale East (51),43.7820015,-79.395874,159963
-79.4086227,43.7649689,171985,GO-201683803,2016-01-14T19:50:00.000Z,2016-01-14T21:33:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,January,14,14,Thursday  ,21,2016,January,14,14,Thursday  ,19,Auto Theft,D32,51,Willowdale East (51),43.7649689,-79.4086227,159964
-79.2887878,43.7206879,171986,GO-2016103163,2016-01-17T22:00:00.000Z,2016-01-18T07:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,January,18,18,Monday    ,7,2016,January,17,17,Sunday    ,22,Auto Theft,D41,120,Clairlea-Birchmount (120),43.7206879,-79.2887878,159965
-79.454567,43.6661148,171987,GO-201688461,2016-01-15T12:00:00.000Z,2016-01-15T16:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,January,15,15,Friday    ,16,2016,January,15,15,Friday    ,12,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6661148,-79.454567,159966
-79.4444122,43.6623611,171988,GO-2016103557,2016-01-18T08:30:00.000Z,2016-01-18T09:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,January,18,18,Monday    ,9,2016,January,18,18,Monday    ,8,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6623611,-79.4444122,159967
-79.456474300000011,43.7218552,171989,GO-2017235642,2017-01-27T12:00:00.000Z,2017-02-07T09:53:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,February,7,38,Tuesday   ,9,2017,January,27,27,Friday    ,12,Auto Theft,D32,31,Yorkdale-Glen Park (31),43.7218552,-79.4564743,159968
-79.2749329,43.7495003,171990,GO-2017246766,2017-02-08T21:00:00.000Z,2017-02-08T22:06:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,8,39,Wednesday ,22,2017,February,8,39,Wednesday ,21,Auto Theft,D41,126,Dorset Park (126),43.7495003,-79.2749329,159969
-79.4233932,43.6859398,171991,GO-20161473520,2016-08-19T18:00:00.000Z,2016-08-20T10:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,August,20,233,Saturday  ,10,2016,August,19,232,Friday    ,18,Auto Theft,D13,106,Humewood-Cedarvale (106),43.6859398,-79.4233932,159970
-79.5052719,43.6007652,171992,GO-2017257321,2017-01-25T09:10:00.000Z,2017-02-10T14:41:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,10,41,Friday    ,14,2017,January,25,25,Wednesday ,9,Auto Theft,D22,18,New Toronto (18),43.6007652,-79.5052719,159971
-79.2142792,43.7573242,171993,GO-2017262854,2017-02-11T13:59:00.000Z,2017-02-11T13:59:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,February,11,42,Saturday  ,13,2017,February,11,42,Saturday  ,13,Auto Theft,D43,137,Woburn (137),43.7573242,-79.2142792,159972
-79.345192,43.667095199999977,171994,GO-2017268879,2017-02-10T19:00:00.000Z,2017-02-12T15:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,12,43,Sunday    ,15,2017,February,10,41,Friday    ,19,Auto Theft,D55,68,North Riverdale (68),43.6670952,-79.345192,159973
-79.2667389,43.7152596,171995,GO-2017269384,2017-02-12T03:00:00.000Z,2017-02-12T16:57:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2017,February,12,43,Sunday    ,16,2017,February,12,43,Sunday    ,3,Auto Theft,D41,124,Kennedy Park (124),43.7152596,-79.2667389,159974
-79.5344543,43.7306747,171996,GO-2017256322,2017-02-09T22:00:00.000Z,2017-02-10T12:16:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,10,41,Friday    ,12,2017,February,9,40,Thursday  ,22,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7306747,-79.5344543,159975
-79.5640717,43.7561264,171997,GO-2017278289,2017-02-14T06:15:00.000Z,2017-02-14T06:27:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,14,45,Tuesday   ,6,2017,February,14,45,Tuesday   ,6,Auto Theft,D31,21,Humber Summit (21),43.7561264,-79.5640717,159976
-79.558136,43.721489,171998,GO-2017298142,2017-02-16T21:15:00.000Z,2017-02-17T07:06:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,February,17,48,Friday    ,7,2017,February,16,47,Thursday  ,21,Auto Theft,D23,5,Elms-Old Rexdale (5),43.721489,-79.558136,159977
-79.558136,43.721489,171999,GO-2017298142,2017-02-16T21:15:00.000Z,2017-02-17T07:06:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,February,17,48,Friday    ,7,2017,February,16,47,Thursday  ,21,Auto Theft,D23,5,Elms-Old Rexdale (5),43.721489,-79.558136,159978
-79.4878387,43.6210861,172000,GO-2017293429,2017-02-06T12:00:00.000Z,2017-02-16T12:17:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,16,47,Thursday  ,12,2017,February,6,37,Monday    ,12,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6210861,-79.4878387,159979
-79.4350967,43.7180443,172001,GO-2017311533,2017-02-17T19:00:00.000Z,2017-02-19T09:43:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,19,50,Sunday    ,9,2017,February,17,48,Friday    ,19,Auto Theft,D13,32,Englemount-Lawrence (32),43.7180443,-79.4350967,159980
-79.589782700000015,43.7158432,172002,GO-2017323467,2017-02-20T14:00:00.000Z,2017-02-21T09:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,21,52,Tuesday   ,9,2017,February,20,51,Monday    ,14,Auto Theft,D23,1,West Humber-Clairville (1),43.7158432,-79.5897827,159981
-79.589782700000015,43.7158432,172003,GO-2017323467,2017-02-20T14:00:00.000Z,2017-02-21T09:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,21,52,Tuesday   ,9,2017,February,20,51,Monday    ,14,Auto Theft,D23,1,West Humber-Clairville (1),43.7158432,-79.5897827,159982
-79.5282288,43.7097931,172004,GO-20141566631,2014-02-20T04:00:00.000Z,2014-02-20T17:37:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,February,20,51,Thursday  ,17,2014,February,20,51,Thursday  ,4,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7097931,-79.5282288,159983
-79.487648,43.6220703,172005,GO-2017335490,2017-02-23T03:00:00.000Z,2017-02-23T03:02:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2017,February,23,54,Thursday  ,3,2017,February,23,54,Thursday  ,3,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6220703,-79.487648,159984
-79.4669266,43.768856,172006,GO-20142047289,2014-05-09T19:00:00.000Z,2014-05-09T19:32:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,9,129,Friday    ,19,2014,May,9,129,Friday    ,19,Auto Theft,D32,34,Bathurst Manor (34),43.768856,-79.4669266,159985
-79.4035568,43.7731552,172007,GO-20142054224,2014-05-10T18:00:00.000Z,2014-05-10T22:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,10,130,Saturday  ,22,2014,May,10,130,Saturday  ,18,Auto Theft,D32,51,Willowdale East (51),43.7731552,-79.4035568,159986
-79.450325,43.733936299999989,172008,GO-20142066327,2014-05-12T07:30:00.000Z,2014-05-12T18:37:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,12,132,Monday    ,18,2014,May,12,132,Monday    ,7,Auto Theft,D32,33,Clanton Park (33),43.7339363,-79.450325,159987
-79.3606491,43.7867317,172009,GO-20142068906,2014-05-12T19:30:00.000Z,2014-05-13T07:17:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,13,133,Tuesday   ,7,2014,May,12,132,Monday    ,19,Auto Theft,D33,47,Don Valley Village (47),43.7867317,-79.3606491,159988
-79.414299,43.6429749,172010,GO-20142070132,2014-05-13T10:50:00.000Z,2014-05-13T10:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,13,133,Tuesday   ,10,2014,May,13,133,Tuesday   ,10,Auto Theft,D14,82,Niagara (82),43.6429749,-79.414299,159989
-79.5453262,43.6796074,172011,GO-20142075287,2014-05-13T19:30:00.000Z,2014-05-14T06:17:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,14,134,Wednesday ,6,2014,May,13,133,Tuesday   ,19,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6796074,-79.5453262,159990
-79.450325,43.733936299999989,172012,GO-20142085868,2014-05-15T07:45:00.000Z,2014-05-15T17:33:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,15,135,Thursday  ,17,2014,May,15,135,Thursday  ,7,Auto Theft,D32,33,Clanton Park (33),43.7339363,-79.450325,159991
-79.2344818,43.7970352,172013,GO-20142088940,2014-05-16T01:00:00.000Z,2014-05-16T07:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,16,136,Friday    ,7,2014,May,16,136,Friday    ,1,Auto Theft,D42,132,Malvern (132),43.7970352,-79.2344818,159992
-79.3015976,43.6876793,172014,GO-20142097526,2014-05-17T00:30:00.000Z,2014-05-17T13:47:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,17,137,Saturday  ,13,2014,May,17,137,Saturday  ,0,Auto Theft,D55,62,East End-Danforth (62),43.6876793,-79.3015976,159993
-79.4480515,43.7595978,172015,GO-20142103311,2014-05-17T22:00:00.000Z,2014-05-18T12:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,18,138,Sunday    ,12,2014,May,17,137,Saturday  ,22,Auto Theft,D32,34,Bathurst Manor (34),43.7595978,-79.4480515,159994
-79.204978899999986,43.7826042,172016,GO-20142105603,2014-05-18T18:00:00.000Z,2014-05-18T20:02:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,18,138,Sunday    ,20,2014,May,18,138,Sunday    ,18,Auto Theft,D43,135,Morningside (135),43.7826042,-79.2049789,159995
-79.5784149,43.6898994,172017,GO-20142109909,2014-05-14T19:00:00.000Z,2014-05-19T15:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,19,139,Monday    ,15,2014,May,14,134,Wednesday ,19,Auto Theft,D23,1,West Humber-Clairville (1),43.6898994,-79.5784149,159996
-79.5250931,43.6483841,172018,GO-20142111868,2014-05-18T20:00:00.000Z,2014-05-20T01:34:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,20,140,Tuesday   ,1,2014,May,18,138,Sunday    ,20,Auto Theft,D22,14,Islington-City Centre West (14),43.6483841,-79.5250931,159997
